timestamp,name,symbol,price_usd,vol_24h,total_vol,chg_24h,chg_7d,market_cap
2026-02-16 00:44:18,Ethena USDe,usde,$1.00,"$43,800,021.00",0.02%,-0.03%,+0.01%,"$6,293,975,146"
2026-02-16 00:44:18,Rain,rain,$0.01,"$32,804,480.00",0.02%,-0.51%,+6.39%,"$3,348,353,808"
2026-02-16 00:44:18,Mantle,mnt,$0.63,"$53,571,187.00",0.03%,-5.13%,-2.15%,"$2,042,447,420"
2026-02-16 00:44:18,WhiteBIT Coin,wbt,$51.37,"$68,956,013.00",0.04%,-1.69%,-4.53%,"$10,977,741,198"
2026-02-16 00:44:18,Monero,xmr,$334.31,"$79,985,735.00",0.04%,-7.18%,+4.26%,"$6,167,226,696"
2026-02-16 00:44:18,Dai,dai,$1.00,"$82,663,099.00",0.04%,-0.04%,+0.02%,"$4,162,101,493"
2026-02-16 00:44:18,Toncoin,ton,$1.47,"$80,746,631.00",0.04%,-2.09%,+4.48%,"$3,604,587,111"
2026-02-16 00:44:18,Pi Network,pi,$0.18,"$79,063,998.00",0.04%,-2.14%,+20.36%,"$1,582,746,160"
2026-02-16 00:44:18,Polkadot,dot,$1.35,"$105,857,611.00",0.05%,-4.49%,-0.49%,"$2,252,910,619"
2026-02-16 00:44:18,Bittensor,tao,$183.47,"$92,712,126.00",0.05%,-2.78%,+9.57%,"$1,760,742,812"
2026-02-16 00:44:18,Hedera,hbar,$0.10,"$139,076,025.00",0.07%,-4.35%,+7.11%,"$4,260,858,453"
2026-02-16 00:44:18,Tether Gold,xaut,"$5,000.10","$138,594,424.00",0.07%,+0.10%,+0.58%,"$2,604,672,318"
2026-02-16 00:44:18,PayPal USD,pyusd,$1.00,"$155,334,021.00",0.08%,-0.04%,-0.04%,"$4,021,557,770"
2026-02-16 00:44:18,World Liberty Financial,wlfi,$0.10,"$145,800,038.00",0.08%,-5.44%,+1.62%,"$2,752,916,347"
2026-02-16 00:44:18,Hyperliquid,hype,$30.50,"$195,150,054.00",0.10%,-3.34%,-7.00%,"$7,274,379,168"
2026-02-16 00:44:18,Stellar,xlm,$0.17,"$200,332,732.00",0.10%,-2.77%,+3.20%,"$5,540,098,894"
2026-02-16 00:44:18,Aster,aster,$0.73,"$196,263,875.00",0.10%,-0.07%,+17.17%,"$1,789,238,537"
2026-02-16 00:44:18,Shiba Inu,shib,$0.00,"$223,579,784.00",0.12%,-6.59%,+5.24%,"$3,833,669,227"
2026-02-16 00:44:18,PAX Gold,paxg,"$5,032.89","$244,087,651.00",0.13%,+0.18%,+0.43%,"$2,310,259,648"
2026-02-16 00:44:18,Bitcoin Cash,bch,$556.57,"$277,440,628.00",0.14%,-1.44%,+4.63%,"$11,133,460,805"
2026-02-16 00:44:18,Avalanche,avax,$9.25,"$272,948,895.00",0.14%,-3.47%,+0.50%,"$3,994,569,916"
2026-02-16 00:44:18,Uniswap,uni,$3.46,"$263,730,323.00",0.14%,-5.42%,-1.67%,"$2,190,844,414"
2026-02-16 00:44:18,Chainlink,link,$8.72,"$335,223,573.00",0.17%,-4.33%,-2.63%,"$6,174,209,030"
2026-02-16 00:44:18,Litecoin,ltc,$54.80,"$330,459,149.00",0.17%,-2.26%,-0.19%,"$4,213,127,927"
2026-02-16 00:44:18,Aave,aave,$124.82,"$390,221,930.00",0.20%,-3.44%,+8.80%,"$1,896,961,492"
2026-02-16 00:44:18,TRON,trx,$0.28,"$475,546,933.00",0.25%,-0.76%,+0.31%,"$26,543,702,978"
2026-02-16 00:44:18,Zcash,zec,$296.14,"$490,826,656.00",0.25%,-8.81%,+22.30%,"$4,888,375,590"
2026-02-16 00:44:18,Cardano,ada,$0.28,"$563,119,681.00",0.29%,-5.11%,+2.34%,"$10,323,988,098"
2026-02-16 00:44:18,Sui,sui,$0.97,"$778,911,812.00",0.40%,-4.79%,-1.93%,"$3,745,287,981"
2026-02-16 00:44:18,Pepe,pepe,$0.00,"$987,806,071.00",0.51%,-7.95%,+14.83%,"$1,838,742,177"
2026-02-16 00:44:18,BNB,bnb,$615.71,"$1,012,637,068.00",0.52%,-2.26%,-5.02%,"$83,968,720,478"
2026-02-16 00:44:18,USD1,usd1,$1.00,"$1,766,471,406.00",0.91%,-0.02%,-0.11%,"$5,286,929,401"
2026-02-16 00:44:18,Dogecoin,doge,$0.10,"$2,867,427,654.00",1.48%,-6.66%,+5.23%,"$17,357,631,410"
2026-02-16 00:44:18,Ethereum,eth,"$1,955.27","$31,334,032,617.00",16.23%,-6.00%,-8.00%,"$236,125,046,452"
2026-02-16 00:44:18,Solana,sol,$86.13,"$4,346,236,458.00",2.25%,-1.59%,-2.52%,"$48,952,339,733"
2026-02-16 00:44:18,XRP,xrp,$1.47,"$5,319,218,752.00",2.75%,-1.64%,+1.42%,"$89,537,369,869"
2026-02-16 00:44:18,Bitcoin,btc,"$68,738.00","$43,634,792,357.00",22.60%,-1.38%,-2.84%,"$1,374,231,766,589"
2026-02-16 00:44:18,Tether,usdt,$1.00,"$85,283,918,214.00",44.16%,-0.01%,+0.01%,"$183,671,817,881"
2026-02-16 00:44:18,USDC,usdc,$1.00,"$9,945,732,425.00",5.15%,+0.00%,+0.01%,"$73,606,326,550"
2026-02-16 00:21:50,Figure Heloc,figr_heloc,$1.02,"$56,542.00",0.00%,-0.57%,-1.27%,"$15,459,348,752"
2026-02-16 00:21:50,LEO Token,leo,$8.44,"$632,358.00",0.00%,-2.77%,+2.07%,"$7,779,235,616"
2026-02-16 00:21:50,Canton,cc,$0.16,"$8,758,609.00",0.00%,-3.60%,-4.18%,"$6,088,543,204"
2026-02-16 00:21:50,MemeCore,m,$1.32,"$8,774,728.00",0.00%,-2.17%,-1.43%,"$2,289,830,890"
2026-02-16 00:21:50,BlackRock USD Institutional Digital Liquidity Fund,buidl,$1.00,$0.00,0.00%,+0.00%,+0.00%,"$1,840,586,028"
2026-02-16 00:21:50,Falcon USD,usdf,$1.00,"$663,292.00",0.00%,+0.02%,+0.05%,"$1,751,777,288"
2026-02-16 00:21:50,Circle USYC,usyc,$1.12,$44.60,0.00%,+nan%,+0.06%,"$1,588,052,579"
2026-02-16 00:21:50,Cronos,cro,$0.08,"$15,674,514.00",0.01%,-5.16%,-0.87%,"$3,265,549,024"
2026-02-16 00:21:50,Bitget Token,bgb,$2.36,"$19,907,914.00",0.01%,-2.92%,-9.98%,"$1,651,780,351"
2026-02-16 00:21:50,OKB,okb,$78.37,"$22,150,653.00",0.01%,-3.01%,+3.32%,"$1,643,058,894"
2026-02-16 00:21:50,Global Dollar,usdg,$1.00,"$20,510,527.00",0.01%,-0.02%,+0.01%,"$1,571,782,274"
2026-02-16 00:21:50,Rain,rain,$0.01,"$31,706,355.00",0.02%,-0.82%,+6.42%,"$3,342,395,999"
2026-02-16 00:21:50,Ethena USDe,usde,$1.00,"$61,548,745.00",0.03%,+0.01%,+0.04%,"$6,296,164,878"
2026-02-16 00:21:50,Mantle,mnt,$0.63,"$53,806,974.00",0.03%,-5.27%,-1.94%,"$2,044,962,572"
2026-02-16 00:21:50,WhiteBIT Coin,wbt,$51.31,"$69,115,397.00",0.04%,-2.38%,-4.64%,"$10,963,718,194"
2026-02-16 00:21:50,USDS,usds,$1.00,"$67,420,531.00",0.04%,-0.08%,-0.01%,"$9,706,689,765"
2026-02-16 00:21:50,Monero,xmr,$333.98,"$82,105,021.00",0.04%,-7.13%,+4.16%,"$6,177,412,060"
2026-02-16 00:21:50,Toncoin,ton,$1.47,"$83,003,041.00",0.04%,-3.10%,+4.15%,"$3,591,157,632"
2026-02-16 00:21:50,Dai,dai,$1.00,"$89,587,726.00",0.05%,+0.01%,+0.03%,"$4,164,367,400"
2026-02-16 00:21:50,Bittensor,tao,$184.30,"$101,031,201.00",0.05%,-3.84%,+10.07%,"$1,768,479,449"
2026-02-16 00:21:50,Polkadot,dot,$1.35,"$107,310,914.00",0.06%,-5.43%,-0.46%,"$2,255,149,262"
2026-02-16 00:21:50,Hedera,hbar,$0.10,"$139,605,017.00",0.07%,-4.60%,+7.32%,"$4,252,326,111"
2026-02-16 00:21:50,Tether Gold,xaut,"$5,001.48","$137,081,576.00",0.07%,+0.13%,+0.61%,"$2,604,347,113"
2026-02-16 00:21:50,PayPal USD,pyusd,$1.00,"$155,039,759.00",0.08%,+0.00%,-0.03%,"$4,022,615,597"
2026-02-16 00:21:50,World Liberty Financial,wlfi,$0.10,"$145,948,856.00",0.08%,-6.66%,+1.15%,"$2,740,660,739"
2026-02-16 00:21:50,Aster,aster,$0.73,"$177,963,998.00",0.09%,-0.57%,+17.00%,"$1,789,063,545"
2026-02-16 00:21:50,Hyperliquid,hype,$30.64,"$196,649,977.00",0.10%,-3.28%,-6.57%,"$7,303,718,463"
2026-02-16 00:21:50,Stellar,xlm,$0.17,"$192,332,125.00",0.10%,-3.79%,+2.98%,"$5,521,739,391"
2026-02-16 00:21:50,Shiba Inu,shib,$0.00,"$226,096,143.00",0.12%,-8.27%,+5.05%,"$3,825,182,483"
2026-02-16 00:21:50,PAX Gold,paxg,"$5,033.93","$240,186,850.00",0.12%,+0.18%,+0.45%,"$2,310,477,900"
2026-02-16 00:21:50,Bitcoin Cash,bch,$556.52,"$275,443,385.00",0.14%,-1.78%,+4.62%,"$11,115,619,572"
2026-02-16 00:21:50,Avalanche,avax,$9.24,"$270,955,378.00",0.14%,-4.03%,+0.38%,"$3,988,470,953"
2026-02-16 00:21:50,Uniswap,uni,$3.45,"$265,833,696.00",0.14%,-5.90%,-1.70%,"$2,189,414,508"
2026-02-16 00:21:50,Litecoin,ltc,$54.79,"$333,253,917.00",0.17%,-2.95%,-0.21%,"$4,209,834,043"
2026-02-16 00:21:50,Chainlink,link,$8.70,"$350,713,690.00",0.18%,-5.18%,-2.80%,"$6,151,775,307"
2026-02-16 00:21:50,Aave,aave,$124.81,"$389,943,892.00",0.20%,-4.06%,+8.79%,"$1,895,004,539"
2026-02-16 00:21:50,TRON,trx,$0.28,"$478,010,786.00",0.25%,-0.93%,+0.24%,"$26,520,498,788"
2026-02-16 00:21:50,Zcash,zec,$294.97,"$481,098,073.00",0.25%,-8.84%,+21.81%,"$4,861,997,175"
2026-02-16 00:21:50,Cardano,ada,$0.28,"$576,715,953.00",0.30%,-6.15%,+2.35%,"$10,319,578,552"
2026-02-16 00:21:50,Sui,sui,$0.97,"$760,468,239.00",0.40%,-5.85%,-1.98%,"$3,740,088,792"
2026-02-16 00:21:50,BNB,bnb,$615.59,"$988,668,837.00",0.51%,-2.64%,-5.04%,"$83,908,790,671"
2026-02-16 00:21:50,Pepe,pepe,$0.00,"$1,002,843,923.00",0.52%,-7.56%,+15.92%,"$1,853,816,754"
2026-02-16 00:21:50,USD1,usd1,$1.00,"$1,762,505,275.00",0.92%,-0.03%,-0.12%,"$5,289,053,158"
2026-02-16 00:21:50,Dogecoin,doge,$0.10,"$2,829,756,337.00",1.47%,-7.72%,+5.43%,"$17,397,976,871"
2026-02-16 00:21:50,Ethereum,eth,"$1,957.60","$30,421,282,623.00",15.80%,-6.23%,-7.89%,"$236,166,698,245"
2026-02-16 00:21:50,Solana,sol,$86.10,"$4,345,452,218.00",2.26%,-2.25%,-2.55%,"$48,907,875,165"
2026-02-16 00:21:50,XRP,xrp,$1.47,"$5,361,695,387.00",2.79%,-2.14%,+1.33%,"$89,240,118,866"
2026-02-16 00:21:50,Bitcoin,btc,"$68,721.00","$43,626,200,524.00",22.66%,-2.04%,-2.86%,"$1,373,479,905,105"
2026-02-16 00:21:50,Tether,usdt,$1.00,"$85,313,704,216.00",44.32%,-0.01%,+0.02%,"$183,670,669,180"
2026-02-16 00:21:50,USDC,usdc,$1.00,"$10,213,722,150.00",5.31%,-0.00%,+0.02%,"$73,591,073,804"
2026-02-15 23:58:40,Figure Heloc,figr_heloc,$1.02,"$56,542.00",0.00%,+0.12%,-1.27%,"$15,459,348,752"
2026-02-15 23:58:40,LEO Token,leo,$8.45,"$948,686.00",0.00%,-2.60%,+2.61%,"$7,783,670,292"
2026-02-15 23:58:40,Canton,cc,$0.16,"$8,922,157.00",0.00%,-3.53%,-4.63%,"$6,093,242,056"
2026-02-15 23:58:40,MemeCore,m,$1.31,"$8,750,500.00",0.00%,-4.02%,-3.65%,"$2,272,707,722"
2026-02-15 23:58:40,BlackRock USD Institutional Digital Liquidity Fund,buidl,$1.00,$0.00,0.00%,+0.00%,+0.00%,"$1,840,586,028"
2026-02-15 23:58:40,Falcon USD,usdf,$1.00,"$663,878.00",0.00%,-0.04%,-0.03%,"$1,750,474,472"
2026-02-15 23:58:40,Circle USYC,usyc,$1.12,$44.60,0.00%,+nan%,+0.06%,"$1,588,052,579"
2026-02-15 23:58:40,Cronos,cro,$0.08,"$15,783,066.00",0.01%,-4.95%,-1.40%,"$3,257,270,643"
2026-02-15 23:58:40,Bitget Token,bgb,$2.36,"$20,430,793.00",0.01%,-2.60%,-10.05%,"$1,650,271,328"
2026-02-15 23:58:40,OKB,okb,$77.78,"$22,005,036.00",0.01%,-3.48%,+2.53%,"$1,633,473,294"
2026-02-15 23:58:40,Global Dollar,usdg,$1.00,"$24,871,386.00",0.01%,-0.00%,-0.01%,"$1,571,653,229"
2026-02-15 23:58:40,Rain,rain,$0.01,"$32,551,812.00",0.02%,-0.86%,+5.66%,"$3,333,937,972"
2026-02-15 23:58:40,Ethena USDe,usde,$1.00,"$48,011,598.00",0.03%,-0.02%,+0.01%,"$6,296,165,816"
2026-02-15 23:58:40,Mantle,mnt,$0.63,"$53,822,020.00",0.03%,-5.45%,-2.65%,"$2,039,482,268"
2026-02-15 23:58:40,WhiteBIT Coin,wbt,$51.07,"$68,983,886.00",0.04%,-2.62%,-5.38%,"$10,913,758,390"
2026-02-15 23:58:40,USDS,usds,$1.00,"$67,194,577.00",0.04%,-0.08%,-0.07%,"$9,707,255,871"
2026-02-15 23:58:40,Monero,xmr,$333.93,"$82,102,051.00",0.04%,-6.88%,+4.48%,"$6,159,878,486"
2026-02-15 23:58:40,Dai,dai,$1.00,"$77,316,630.00",0.04%,+0.07%,+0.08%,"$4,164,278,125"
2026-02-15 23:58:40,Toncoin,ton,$1.47,"$78,539,971.00",0.04%,-2.34%,+4.55%,"$3,597,950,546"
2026-02-15 23:58:40,Bittensor,tao,$182.28,"$95,639,775.00",0.05%,-5.16%,+9.46%,"$1,749,079,800"
2026-02-15 23:58:40,Hedera,hbar,$0.10,"$140,536,751.00",0.07%,-5.02%,+6.08%,"$4,236,925,167"
2026-02-15 23:58:40,Polkadot,dot,$1.35,"$122,286,214.00",0.07%,-4.62%,-0.46%,"$2,245,348,856"
2026-02-15 23:58:40,PayPal USD,pyusd,$1.00,"$155,383,708.00",0.08%,-0.02%,-0.05%,"$4,022,204,903"
2026-02-15 23:58:40,World Liberty Financial,wlfi,$0.10,"$144,564,810.00",0.08%,-6.71%,+0.80%,"$2,728,901,395"
2026-02-15 23:58:40,Tether Gold,xaut,"$4,996.54","$141,299,632.00",0.08%,+0.03%,+0.60%,"$2,603,959,969"
2026-02-15 23:58:40,Hyperliquid,hype,$30.58,"$200,202,818.00",0.11%,-3.75%,-6.13%,"$7,288,335,903"
2026-02-15 23:58:40,Stellar,xlm,$0.17,"$199,829,940.00",0.11%,-3.40%,+3.51%,"$5,518,490,593"
2026-02-15 23:58:40,Aster,aster,$0.72,"$197,130,192.00",0.11%,-0.75%,+15.66%,"$1,776,702,132"
2026-02-15 23:58:40,Shiba Inu,shib,$0.00,"$233,026,289.00",0.12%,-5.67%,+4.83%,"$3,813,335,427"
2026-02-15 23:58:40,PAX Gold,paxg,"$5,031.29","$239,467,055.00",0.13%,+0.12%,+0.58%,"$2,309,596,450"
2026-02-15 23:58:40,Uniswap,uni,$3.44,"$267,817,073.00",0.14%,-6.40%,-1.97%,"$2,178,640,738"
2026-02-15 23:58:40,Bitcoin Cash,bch,$553.80,"$285,800,972.00",0.15%,-2.14%,+4.55%,"$11,073,341,481"
2026-02-15 23:58:40,Avalanche,avax,$9.21,"$285,348,554.00",0.15%,-3.81%,+0.53%,"$3,976,218,110"
2026-02-15 23:58:40,Chainlink,link,$8.66,"$353,246,661.00",0.19%,-5.16%,-2.74%,"$6,129,942,901"
2026-02-15 23:58:40,Litecoin,ltc,$54.54,"$349,788,506.00",0.19%,-2.90%,-0.47%,"$4,191,232,559"
2026-02-15 23:58:40,Aave,aave,$124.11,"$391,301,691.00",0.21%,-4.38%,+8.96%,"$1,884,345,511"
2026-02-15 23:58:40,TRON,trx,$0.28,"$479,210,436.00",0.26%,-0.92%,+0.34%,"$26,518,228,535"
2026-02-15 23:58:40,Zcash,zec,$293.29,"$568,284,226.00",0.30%,-6.11%,+22.53%,"$4,842,838,119"
2026-02-15 23:58:40,Cardano,ada,$0.28,"$634,358,596.00",0.34%,-6.09%,+2.23%,"$10,274,490,159"
2026-02-15 23:58:40,Sui,sui,$0.97,"$795,062,617.00",0.42%,-6.23%,-2.06%,"$3,719,806,649"
2026-02-15 23:58:40,BNB,bnb,$613.26,"$1,023,764,899.00",0.55%,-2.98%,-5.10%,"$83,622,226,404"
2026-02-15 23:58:40,Pepe,pepe,$0.00,"$1,025,722,916.00",0.55%,-7.23%,+16.10%,"$1,849,904,436"
2026-02-15 23:58:40,USD1,usd1,$1.00,"$1,765,476,991.00",0.94%,-0.00%,-0.10%,"$5,287,267,469"
2026-02-15 23:58:40,Dogecoin,doge,$0.10,"$2,991,395,884.00",1.60%,-5.81%,+5.51%,"$17,340,100,907"
2026-02-15 23:58:40,Ethereum,eth,"$1,948.52","$29,848,081,846.00",15.92%,-6.67%,-7.59%,"$235,172,060,892"
2026-02-15 23:58:40,USDC,usdc,$1.00,"$4,401,481,063.00",2.35%,-0.01%,+0.01%,"$73,602,084,757"
2026-02-15 23:58:40,Solana,sol,$85.69,"$4,428,746,111.00",2.36%,-2.64%,-2.54%,"$48,679,901,465"
2026-02-15 23:58:40,XRP,xrp,$1.46,"$5,362,443,536.00",2.86%,-2.30%,+1.38%,"$88,957,120,816"
2026-02-15 23:58:40,Bitcoin,btc,"$68,415.00","$43,858,124,078.00",23.39%,-2.20%,-3.80%,"$1,367,609,253,181"
2026-02-15 23:58:40,Tether,usdt,$1.00,"$85,903,614,384.00",45.82%,-0.01%,+0.01%,"$183,669,632,857"
2026-02-15 23:43:23,Figure Heloc,figr_heloc,$1.02,"$56,542.00",0.00%,+0.12%,-1.27%,"$15,459,348,752"
2026-02-15 23:43:23,LEO Token,leo,$8.45,"$948,978.00",0.00%,-2.59%,+2.60%,"$7,782,784,900"
2026-02-15 23:43:23,Canton,cc,$0.16,"$8,939,132.00",0.00%,-3.73%,-4.80%,"$6,080,397,679"
2026-02-15 23:43:23,MemeCore,m,$1.31,"$8,718,610.00",0.00%,-4.41%,-3.79%,"$2,271,421,070"
2026-02-15 23:43:23,BlackRock USD Institutional Digital Liquidity Fund,buidl,$1.00,$0.00,0.00%,+0.00%,+0.00%,"$1,840,586,028"
2026-02-15 23:43:23,Falcon USD,usdf,$1.00,"$676,470.00",0.00%,+0.06%,+0.04%,"$1,752,004,524"
2026-02-15 23:43:23,Circle USYC,usyc,$1.12,$44.60,0.00%,+nan%,+0.06%,"$1,588,052,579"
2026-02-15 23:43:23,Cronos,cro,$0.08,"$15,961,920.00",0.01%,-4.80%,-1.47%,"$3,253,673,158"
2026-02-15 23:43:23,Bitget Token,bgb,$2.36,"$20,690,220.00",0.01%,-2.41%,-10.09%,"$1,650,893,824"
2026-02-15 23:43:23,OKB,okb,$77.85,"$22,034,301.00",0.01%,-3.24%,+2.62%,"$1,634,835,127"
2026-02-15 23:43:23,Global Dollar,usdg,$1.00,"$24,761,778.00",0.01%,+0.00%,-0.00%,"$1,571,845,257"
2026-02-15 23:43:23,Rain,rain,$0.01,"$32,336,200.00",0.02%,-0.84%,+5.76%,"$3,337,156,376"
2026-02-15 23:43:23,Ethena USDe,usde,$1.00,"$64,286,527.00",0.03%,+0.01%,+0.02%,"$6,296,522,607"
2026-02-15 23:43:23,Mantle,mnt,$0.63,"$53,180,793.00",0.03%,-5.25%,-2.72%,"$2,039,080,693"
2026-02-15 23:43:23,WhiteBIT Coin,wbt,$51.15,"$69,016,353.00",0.04%,-2.28%,-5.23%,"$10,929,793,528"
2026-02-15 23:43:23,USDS,usds,$1.00,"$66,954,548.00",0.04%,-0.07%,-0.04%,"$9,709,571,610"
2026-02-15 23:43:23,Monero,xmr,$333.95,"$82,164,431.00",0.04%,-6.81%,+4.48%,"$6,163,333,889"
2026-02-15 23:43:23,Dai,dai,$1.00,"$81,431,385.00",0.04%,+0.01%,+0.03%,"$4,162,094,642"
2026-02-15 23:43:23,Toncoin,ton,$1.47,"$81,985,360.00",0.04%,-2.37%,+4.46%,"$3,593,733,757"
2026-02-15 23:43:23,Bittensor,tao,$182.25,"$95,266,870.00",0.05%,-4.87%,+9.45%,"$1,749,145,448"
2026-02-15 23:43:23,Polkadot,dot,$1.35,"$122,751,755.00",0.06%,-4.50%,-0.35%,"$2,247,720,876"
2026-02-15 23:43:23,Hedera,hbar,$0.10,"$140,803,910.00",0.07%,-5.02%,+6.09%,"$4,238,324,032"
2026-02-15 23:43:23,Tether Gold,xaut,"$4,996.66","$139,394,639.00",0.07%,+0.04%,+0.60%,"$2,602,479,085"
2026-02-15 23:43:23,PayPal USD,pyusd,$1.00,"$154,566,778.00",0.08%,+0.02%,-0.02%,"$4,023,248,176"
2026-02-15 23:43:23,World Liberty Financial,wlfi,$0.10,"$145,151,430.00",0.08%,-7.35%,+0.84%,"$2,735,128,984"
2026-02-15 23:43:23,Aster,aster,$0.72,"$197,363,705.00",0.10%,-0.25%,+15.44%,"$1,777,661,789"
2026-02-15 23:43:23,Hyperliquid,hype,$30.57,"$200,805,771.00",0.11%,-3.50%,-6.16%,"$7,288,495,329"
2026-02-15 23:43:23,Stellar,xlm,$0.17,"$200,126,922.00",0.11%,-2.91%,+3.93%,"$5,542,364,390"
2026-02-15 23:43:23,Shiba Inu,shib,$0.00,"$232,828,091.00",0.12%,-5.15%,+5.07%,"$3,820,494,229"
2026-02-15 23:43:23,PAX Gold,paxg,"$5,028.35","$241,816,184.00",0.13%,+0.07%,+0.53%,"$2,308,034,001"
2026-02-15 23:43:23,Bitcoin Cash,bch,$554.15,"$275,543,348.00",0.14%,-2.15%,+4.62%,"$11,081,293,014"
2026-02-15 23:43:23,Avalanche,avax,$9.22,"$274,477,956.00",0.14%,-3.52%,+0.59%,"$3,979,634,240"
2026-02-15 23:43:23,Uniswap,uni,$3.44,"$268,497,356.00",0.14%,-5.72%,-1.81%,"$2,182,549,359"
2026-02-15 23:43:23,Litecoin,ltc,$54.56,"$348,911,548.00",0.18%,-2.70%,-0.43%,"$4,192,934,307"
2026-02-15 23:43:23,Chainlink,link,$8.67,"$353,478,264.00",0.19%,-4.81%,-2.54%,"$6,142,226,921"
2026-02-15 23:43:23,Aave,aave,$124.11,"$389,910,998.00",0.21%,-4.17%,+8.95%,"$1,884,983,249"
2026-02-15 23:43:23,TRON,trx,$0.28,"$470,400,741.00",0.25%,-0.99%,+0.30%,"$26,508,538,786"
2026-02-15 23:43:23,Zcash,zec,$293.11,"$590,180,484.00",0.31%,-5.66%,+22.46%,"$4,840,479,301"
2026-02-15 23:43:23,Cardano,ada,$0.28,"$637,681,239.00",0.34%,-5.81%,+2.48%,"$10,297,031,966"
2026-02-15 23:43:23,Sui,sui,$0.97,"$798,272,185.00",0.42%,-5.80%,-1.87%,"$3,726,890,219"
2026-02-15 23:43:23,BNB,bnb,$613.11,"$999,983,450.00",0.53%,-2.85%,-5.12%,"$83,631,816,232"
2026-02-15 23:43:23,Pepe,pepe,$0.00,"$1,033,516,889.00",0.54%,-5.40%,+16.78%,"$1,863,810,352"
2026-02-15 23:43:23,USD1,usd1,$1.00,"$1,767,540,930.00",0.93%,-0.00%,-0.11%,"$5,288,998,164"
2026-02-15 23:43:23,Dogecoin,doge,$0.10,"$3,001,612,770.00",1.58%,-4.96%,+5.84%,"$17,404,341,953"
2026-02-15 23:43:23,Ethereum,eth,"$1,951.76","$31,257,731,815.00",16.44%,-6.40%,-7.44%,"$235,598,367,037"
2026-02-15 23:43:23,Solana,sol,$85.72,"$4,358,042,075.00",2.29%,-2.43%,-2.51%,"$48,688,512,490"
2026-02-15 23:43:23,XRP,xrp,$1.46,"$5,341,346,773.00",2.81%,-2.00%,+1.50%,"$89,085,649,572"
2026-02-15 23:43:23,USDC,usdc,$1.00,"$5,528,055,647.00",2.91%,-0.00%,+0.01%,"$73,601,850,726"
2026-02-15 23:43:23,Bitcoin,btc,"$68,439.00","$44,095,925,366.00",23.20%,-2.02%,-3.76%,"$1,368,318,835,144"
2026-02-15 23:43:23,Tether,usdt,$1.00,"$85,811,038,335.00",45.14%,-0.00%,+0.01%,"$183,676,630,640"
2026-02-15 23:12:57,Figure Heloc,figr_heloc,$1.02,"$56,542.00",0.00%,+0.05%,-1.27%,"$15,459,348,752"
2026-02-15 23:12:57,LEO Token,leo,$8.44,"$948,155.00",0.00%,-2.76%,+2.51%,"$7,776,010,055"
2026-02-15 23:12:57,Canton,cc,$0.16,"$9,437,020.00",0.00%,-3.65%,-5.32%,"$6,046,685,152"
2026-02-15 23:12:57,MemeCore,m,$1.32,"$8,751,526.00",0.00%,-3.38%,-3.14%,"$2,286,110,708"
2026-02-15 23:12:57,BlackRock USD Institutional Digital Liquidity Fund,buidl,$1.00,$0.00,0.00%,+0.00%,+0.00%,"$1,840,586,028"
2026-02-15 23:12:57,Falcon USD,usdf,$1.00,"$670,785.00",0.00%,+0.14%,+0.18%,"$1,752,437,999"
2026-02-15 23:12:57,Circle USYC,usyc,$1.12,$44.60,0.00%,+nan%,+0.06%,"$1,588,052,579"
2026-02-15 23:12:57,Cronos,cro,$0.08,"$16,475,093.00",0.01%,-4.82%,-1.53%,"$3,248,931,621"
2026-02-15 23:12:57,Bitget Token,bgb,$2.36,"$20,817,752.00",0.01%,-2.45%,-10.16%,"$1,649,553,026"
2026-02-15 23:12:57,OKB,okb,$77.52,"$22,004,683.00",0.01%,-3.88%,+2.19%,"$1,626,505,584"
2026-02-15 23:12:57,Global Dollar,usdg,$1.00,"$20,602,478.00",0.01%,-0.01%,-0.01%,"$1,571,712,556"
2026-02-15 23:12:57,Ethena USDe,usde,$1.00,"$47,742,092.00",0.02%,-0.01%,+0.01%,"$6,297,094,289"
2026-02-15 23:12:57,Rain,rain,$0.01,"$31,852,222.00",0.02%,-0.99%,+5.42%,"$3,321,477,939"
2026-02-15 23:12:57,USDS,usds,$1.00,"$65,979,021.00",0.03%,+0.04%,+0.07%,"$9,709,191,367"
2026-02-15 23:12:57,Mantle,mnt,$0.63,"$53,662,358.00",0.03%,-5.56%,-2.87%,"$2,033,041,502"
2026-02-15 23:12:57,WhiteBIT Coin,wbt,$51.02,"$68,709,900.00",0.04%,-2.61%,-5.48%,"$10,880,178,515"
2026-02-15 23:12:57,Monero,xmr,$333.45,"$82,849,084.00",0.04%,-6.53%,+4.33%,"$6,151,641,344"
2026-02-15 23:12:57,Dai,dai,$1.00,"$69,723,911.00",0.04%,+0.00%,+0.02%,"$4,161,723,802"
2026-02-15 23:12:57,Toncoin,ton,$1.46,"$79,138,270.00",0.04%,-3.47%,+3.72%,"$3,566,025,512"
2026-02-15 23:12:57,Bittensor,tao,$181.95,"$101,561,494.00",0.05%,-6.02%,+9.27%,"$1,745,754,233"
2026-02-15 23:12:57,Tether Gold,xaut,"$4,993.61","$110,020,572.00",0.06%,-0.05%,+0.54%,"$2,600,220,719"
2026-02-15 23:12:57,Polkadot,dot,$1.34,"$123,079,816.00",0.06%,-6.00%,-0.97%,"$2,230,629,263"
